item,itemLabel,coords,image,dgpcid
http://www.wikidata.org/entity/Q1270827,Anta da Barrosa,Point(-8.85055556 41.81),http://commons.wikimedia.org/wiki/Special:FilePath/D%C3%B3lmen%20da%20Barrosa.JPG,70157
http://www.wikidata.org/entity/Q1284583,Edifício Franjinhas,Point(-9.15118611 38.72291667),http://commons.wikimedia.org/wiki/Special:FilePath/Franjinhas%20Teot%C3%B3nio%20Pereira%2009900%201.jpg,12493490
http://www.wikidata.org/entity/Q1310903,Mercado Municipal Engenheiro Silva,Point(-8.861886 40.148945),http://commons.wikimedia.org/wiki/Special:FilePath/MercadoMunicipalFigDaFoz%2002.JPG,3754452
http://www.wikidata.org/entity/Q1322447,Ponte de D. Luís,Point(-8.609444 41.139722),http://commons.wikimedia.org/wiki/Special:FilePath/Puente%20Don%20Luis%20I%2C%20Oporto%2C%20Portugal%2C%202012-05-09%2C%20DD%2013.JPG,74503
http://www.wikidata.org/entity/Q1322447,Ponte de D. Luís,Point(-8.609444 41.139722),http://commons.wikimedia.org/wiki/Special:FilePath/Puente%20Don%20Luis%20I%2C%20Oporto%2C%20Portugal%2C%202012-05-09%2C%20DD%2013.JPG,74503
http://www.wikidata.org/entity/Q1327324,Estádio Nacional do Jamor,Point(-9.260833 38.708806),http://commons.wikimedia.org/wiki/Special:FilePath/StadionJamor.JPG,6393798
http://www.wikidata.org/entity/Q1336816,Ponte do Rio Ave,Point(-8.344996 41.481946),http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20Velha%20das%20Taipas.jpg,70560
http://www.wikidata.org/entity/Q1371109,Palácio da Bolsa,Point(-8.615686 41.141369),http://commons.wikimedia.org/wiki/Special:FilePath/Palacio%20da%20Bolsa%20%28Porto%29.JPG,70402
http://www.wikidata.org/entity/Q1375171,Linha do Tua,Point(-7.420906 41.203957),http://commons.wikimedia.org/wiki/Special:FilePath/LT%20Mirandela.JPG,12036842
http://www.wikidata.org/entity/Q1404118,Antas do Monte da Ordem,Point(-8.01538889 38.94458056),http://commons.wikimedia.org/wiki/Special:FilePath/Anta%20no%20Monte%20da%20Ordem%20I.jpg,70428
http://www.wikidata.org/entity/Q1410441,Palácio de Mateus,Point(-7.7125 41.296944444),http://commons.wikimedia.org/wiki/Special:FilePath/MateusPalace1.jpg,71128
http://www.wikidata.org/entity/Q1419823,Cromeleque da Portela de Mogos,Point(-7.91699 38.56107),http://commons.wikimedia.org/wiki/Special:FilePath/Cromeleque.jpg,74197
http://www.wikidata.org/entity/Q1422130,Dólmen da Orca,Point(-7.93805556 40.61055556),http://commons.wikimedia.org/wiki/Special:FilePath/D%C3%B3lmen%20da%20Orca-2.jpg,70598
http://www.wikidata.org/entity/Q1427734,Menir de São Paio de Antas,Point(-8.76698056 41.60088333),http://commons.wikimedia.org/wiki/Special:FilePath/Menir%20de%20S%C3%A3o%20Paio%20de%20Antas%202.jpg,73616
http://www.wikidata.org/entity/Q1438936,Forte de São Francisco Xavier do Queijo,Point(-8.68999 41.16862),http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20photograph%20of%20Castelo%20do%20Queijo%20%284%29.jpg,74496
http://www.wikidata.org/entity/Q1441255,Sé do Porto,Point(-8.611203 41.142818),http://commons.wikimedia.org/wiki/Special:FilePath/Porto.Cathedral01.jpg,70397
http://www.wikidata.org/entity/Q1464499,Palácio de São Bento,Point(-9.153611111 38.7125),http://commons.wikimedia.org/wiki/Special:FilePath/Parlamento%20April%202009-1a.jpg,70140
http://www.wikidata.org/entity/Q1478288,Palácio Nacional da Ajuda,Point(-9.197777777 38.7075),http://commons.wikimedia.org/wiki/Special:FilePath/Palacio%20Ajuda%20Lisboa%205.JPG,70252
http://www.wikidata.org/entity/Q1482211,Igreja da Póvoa de Santo Adrião,Point(-9.159763 38.800379),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20adriao.jpg,70624
http://www.wikidata.org/entity/Q1493636,Tholos do Barro,Point(-9.262789 39.067712),http://commons.wikimedia.org/wiki/Special:FilePath/TholosBarro1.jpg,70471
http://www.wikidata.org/entity/Q1504273,Ponte de Trajano,Point(-7.467238 41.738336),http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20romana%20Chaves%2001.jpg,70611
http://www.wikidata.org/entity/Q1508253,Estação Fluvial Sul e Sueste,Point(-9.13404722 38.706675),http://commons.wikimedia.org/wiki/Special:FilePath/Nova%20gare%20fluvial%20do%20Sul%20e%20Sueste%20-%20GazetaCF%201067%201932.jpg,330082
http://www.wikidata.org/entity/Q1518830,Mina de São Domingos,Point(-7.500184 37.67434),http://commons.wikimedia.org/wiki/Special:FilePath/Mina%20de%20S%C3%A3o%20Domingos%20-%20Lagoa%20%C3%A1cida.JPG,5030621
http://www.wikidata.org/entity/Q1549939,Igreja de São Francisco (Porto),Point(-8.616 41.141),http://commons.wikimedia.org/wiki/Special:FilePath/Porto%20-%20Igreja%20da%20Ordem%20de%20S%C3%A3o%20Francisco1536.jpg,70199
http://www.wikidata.org/entity/Q1550899,Ponte de D. Maria Pia,Point(-8.59702 41.139817),http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20D.%20Maria%20Pia-Porto.JPG,70405
http://www.wikidata.org/entity/Q1550899,Ponte de D. Maria Pia,Point(-8.59702 41.139817),http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20D.%20Maria%20Pia-Porto.JPG,70405
http://www.wikidata.org/entity/Q1550899,Ponte de D. Maria Pia,Point(-8.59702 41.139817),http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20D.%20Maria%20Pia-Porto.JPG,70405
http://www.wikidata.org/entity/Q1557861,Universidade de Évora,Point(-7.90427 38.573),http://commons.wikimedia.org/wiki/Special:FilePath/Universidade%20de%20%C3%89vora%20-%20Claustro%20geral%20dos%20Estudos%20%282%29.jpg,69788
http://www.wikidata.org/entity/Q1567082,Palácio Valada-Azambuja,Point(-9.14608 38.710741),http://commons.wikimedia.org/wiki/Special:FilePath/Pal%C3%A1cio%20Valada%20Azambuja%20ou%20dos%20Condes%20de%20Azambuja.jpg,72754
http://www.wikidata.org/entity/Q1601019,Panteão Nacional,Point(-9.125 38.715),http://commons.wikimedia.org/wiki/Special:FilePath/Igr%20s%20engracia%202.jpg,71214
http://www.wikidata.org/entity/Q1601334,Capela de São Pedro de Balsemão,Point(-7.78305278 41.10699167),http://commons.wikimedia.org/wiki/Special:FilePath/P8083201w%20%287859276562%29.jpg,71135
http://www.wikidata.org/entity/Q1620345,Dólmen de Matança,Point(-7.53275833 40.66887222),http://commons.wikimedia.org/wiki/Special:FilePath/D%C3%B3lmen%20de%20Matan%C3%A7a.jpg,73866
http://www.wikidata.org/entity/Q1621468,Monumento megalítico da Pata do Cavalo,Point(-8.48277778 38.08694444),http://commons.wikimedia.org/wiki/Special:FilePath/Pata%20do%20Cavalo.JPG,73997
http://www.wikidata.org/entity/Q1630433,Hospital de Curry Cabral,Point(-9.15123333 38.74249444),http://commons.wikimedia.org/wiki/Special:FilePath/Hospital%20Curry%20Cabral%2C%20Rua%20Ivone%20Silva%202019-10-21.png,11058533
http://www.wikidata.org/entity/Q1630437,Hospital de Santo António,Point(-8.61817222 41.14719722),http://commons.wikimedia.org/wiki/Special:FilePath/Hospital%20Santo%20Antonio%20%28Porto%29.JPG,70197
http://www.wikidata.org/entity/Q1636837,Instituto Superior Técnico,Point(-9.138888888 38.736666666),http://commons.wikimedia.org/wiki/Special:FilePath/Instituto%20Superior%20T%C3%A9cnico%208878.jpg,74572
http://www.wikidata.org/entity/Q1654338,Menir de São Bartolomeu do Mar,Point(-8.78795743 41.57640595),,75004
http://www.wikidata.org/entity/Q1657856,Igreja de Nossa Senhora do Rosário de Fátima,Point(-9.15072083 38.73968261),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20N%20S%20Fatima%20Pardal%20Monteiro%2009697.jpg,74184
http://www.wikidata.org/entity/Q1657860,Igreja de Santa Catarina (Lisboa),Point(-9.148288 38.711376),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20Santa%20Catarina1984.jpg,71195
http://www.wikidata.org/entity/Q1657864,Igreja de São Bartolomeu,Point(-9.143138 38.783248),,11602367
http://www.wikidata.org/entity/Q1657873,Igreja de São Pedro (Ericeira),Point(-9.417162 38.966668),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20Matriz%20da%20Ericeira%20-%20Portugal%20%28269144991%29.jpg,72847
http://www.wikidata.org/entity/Q1668806,Portas de Benfica,Point(-9.208888 38.75327),http://commons.wikimedia.org/wiki/Special:FilePath/Portas%20de%20Benfica%20in%202016%20%28cropped%29.JPG,71962
http://www.wikidata.org/entity/Q1674587,"Edifício na Avenida da República, nº 23",Point(-9.1457604 38.7359923),http://commons.wikimedia.org/wiki/Special:FilePath/Av%20de%20Rep%C3%BAblica%20n%2023%20-Lisboa1923.jpg,70987
http://www.wikidata.org/entity/Q1677571,Igreja de Santa Maria de Cós,Point(-8.955789 39.602017),http://commons.wikimedia.org/wiki/Special:FilePath/Alcoba%C3%A7a.monastary.of.cos.south.jpg,75039
http://www.wikidata.org/entity/Q1687006,Ponte de Vila Formosa,Point(-7.78486111 39.21605556),http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20de%20Vila%20Formosa.jpg,70180
http://www.wikidata.org/entity/Q1718050,Tanque dos Mouros,Point(-7.57986111 38.83347222),,13504787
http://www.wikidata.org/entity/Q1747799,Monumentos Megalíticos de Alcalar,Point(-8.58808056 37.19917778),http://commons.wikimedia.org/wiki/Special:FilePath/MegalithicMonumentAlcalar.jpg,70254
http://www.wikidata.org/entity/Q1750602,Piscinas de Marés de Leça da Palmeira,Point(-8.70778333 41.192875),http://commons.wikimedia.org/wiki/Special:FilePath/Piscinas%20Le%C3%A7a%20da%20Palmeira%20Portugal.JPG,328649
http://www.wikidata.org/entity/Q1773126,Igreja de Santa Maria Madalena,Point(-8.90364 39.41848),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20Santa%20Maria%20da%20Madalena%20em%20Alcobertas%207461.jpg,72743
http://www.wikidata.org/entity/Q1774933,Convento de Santa Maria de Aguiar,Point(-6.93333333 40.88111111),http://commons.wikimedia.org/wiki/Special:FilePath/Convento%20de%20Santa%20Maria%20de%20Aguiar%20%2827909080833%29.jpg,70443
http://www.wikidata.org/entity/Q1775403,Mosteiro de Santa Maria das Júnias,Point(-7.942537 41.831152),http://commons.wikimedia.org/wiki/Special:FilePath/PitoesJunias-Church1.jpg,70493
http://www.wikidata.org/entity/Q1775483,Mosteiro de São Cristóvão de Lafões,Point(-8.16666667 40.76083333),http://commons.wikimedia.org/wiki/Special:FilePath/Convento%20de%20S%C3%A3o%20Crist%C3%B3v%C3%A3o%20de%20Laf%C3%B5es%20-%20Portugal%20%2838434526334%29.jpg,72114
http://www.wikidata.org/entity/Q1775565,Mosteiro de Santa Maria de Maceira Dão,Point(-7.81666667 40.61583333),http://commons.wikimedia.org/wiki/Special:FilePath/Convento%20de%20Santa%20Maria%20de%20Maceira%20D%C3%A3o%20-%20Vila%20Garcia%20-%20Portugal%20%286118468814%29.jpg,72103
http://www.wikidata.org/entity/Q1776148,Mosteiro de São João de Tarouca,Point(-7.74583333 40.99472222),http://commons.wikimedia.org/wiki/Special:FilePath/KlosterTarouca101.JPG,70414
http://www.wikidata.org/entity/Q1776148,Mosteiro de São João de Tarouca,Point(-7.74583333 40.99472222),http://commons.wikimedia.org/wiki/Special:FilePath/SJTarouca2.jpg,70414
http://www.wikidata.org/entity/Q1776168,Igreja de São Vicente de Fora,Point(-9.127777777 38.714722222),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20e%20Mosteiro%20de%20S%C3%A3o%20Vicente%20de%20Fora.jpg,71213
http://www.wikidata.org/entity/Q1785740,Ponte da Arrábida,Point(-8.640338888 41.147466666),http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20da%20Arr%C3%A1bida2.jpg,70797
http://www.wikidata.org/entity/Q2945649,Centro Histórico de Guimarães,Point(-8.29472 41.4408),http://commons.wikimedia.org/wiki/Special:FilePath/Praca%20oliveira.JPG,331951
http://www.wikidata.org/entity/Q2968792,Castelo de Castelo Mendo,Point(-6.94972222 40.59222222),http://commons.wikimedia.org/wiki/Special:FilePath/Le%20village%20fortifi%C3%A9%20de%20Castelo%20Mendo.JPG,70421
http://www.wikidata.org/entity/Q2969701,Castelo de Leiria,Point(-8.81 39.747),http://commons.wikimedia.org/wiki/Special:FilePath/CASTELO%20DE%20LEIRIA.jpg,70548
http://www.wikidata.org/entity/Q2969870,Castelo de Melgaço,Point(-8.25972222 42.11444444),http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Melga%C3%A7o.jpg,70300
http://www.wikidata.org/entity/Q2970163,Castelo de Numão,Point(-7.29 41.09972222),http://commons.wikimedia.org/wiki/Special:FilePath/70481%20-%20Castelo%20de%20Num%C3%A3o.jpg,70481
http://www.wikidata.org/entity/Q2970478,Castelo do Sabugal,Point(-7.09416667 40.35138889),http://commons.wikimedia.org/wiki/Special:FilePath/Nt-castelo-sabugal-1.jpg,70564
http://www.wikidata.org/entity/Q2970478,Castelo do Sabugal,Point(-7.09416667 40.35138889),http://commons.wikimedia.org/wiki/Special:FilePath/Nt-castelo-sabugal-2.jpg,70564
http://www.wikidata.org/entity/Q2970478,Castelo do Sabugal,Point(-7.09416667 40.35138889),http://commons.wikimedia.org/wiki/Special:FilePath/Nt-castelo-sabugal-3.jpg,70564
http://www.wikidata.org/entity/Q2970478,Castelo do Sabugal,Point(-7.09416667 40.35138889),http://commons.wikimedia.org/wiki/Special:FilePath/Nt-castelo-sabugal-4.jpg,70564
http://www.wikidata.org/entity/Q2970726,Castelo de Soure,Point(-8.626103 40.056947),http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Soure.jpg,70361
http://www.wikidata.org/entity/Q2970821,Castelo de Tomar,Point(-8.417642 39.603405),http://commons.wikimedia.org/wiki/Special:FilePath/Tomar%20Castelo%200244.jpg,70473
http://www.wikidata.org/entity/Q2976487,Igreja de Santo António de Lisboa,Point(-9.133888888 38.71),http://commons.wikimedia.org/wiki/Special:FilePath/StAnthonyLisbon-CCBY1.jpg,70503
http://www.wikidata.org/entity/Q2982699,Coliseu do Porto,Point(-8.60551111 41.1469),http://commons.wikimedia.org/wiki/Special:FilePath/Santo%20Ildefonso-Coliseu%20do%20Porto.jpg,71231
http://www.wikidata.org/entity/Q2996358,Convento de Santo António dos Capuchos (Faro),Point(-7.936913 37.019821),http://commons.wikimedia.org/wiki/Special:FilePath/ConventoCapuchosfaro.JPG,156430
http://www.wikidata.org/entity/Q3041968,Sete Fontes de S. Victor,Point(-8.40386111 41.56948889),http://commons.wikimedia.org/wiki/Special:FilePath/Sete%20Fontes%20Dr%20Sampaio%20interior%20%289%29.JPG,156333
http://www.wikidata.org/entity/Q3064721,Palácio da Brejoeira,Point(-8.4943 42.0415),http://commons.wikimedia.org/wiki/Special:FilePath/Brejoeira.jpg,69795
http://www.wikidata.org/entity/Q3078213,Forte de Nossa Senhora dos Anjos de Paimogo,Point(-9.34047 39.2874),http://commons.wikimedia.org/wiki/Special:FilePath/Forte%20de%20Paimogo2.jpg,74218
http://www.wikidata.org/entity/Q3078262,Forte de São João Baptista das Berlengas,Point(-9.51011667 39.41123889),http://commons.wikimedia.org/wiki/Special:FilePath/Forte%20das%20Berlengas.jpg,70299
http://www.wikidata.org/entity/Q3078430,Praça-forte de Peniche,Point(-9.38111 39.3528),http://commons.wikimedia.org/wiki/Special:FilePath/Forte%20Peniche%2004.JPG,71147
http://www.wikidata.org/entity/Q3113484,Sinagoga Shaaré Tikva,Point(-9.1532 38.7203),http://commons.wikimedia.org/wiki/Special:FilePath/Fachada%20da%20sinagoga%20Shaare%20Tikva%2C%20em%20Lisboa.jpg,73570
http://www.wikidata.org/entity/Q3137311,Igreja do antigo Mosteiro de Jesus,Point(-8.8949 38.5261),http://commons.wikimedia.org/wiki/Special:FilePath/Setubal.Igreja%20de%20Jesus12.jpg,70218
http://www.wikidata.org/entity/Q3175595,Palácio de Monserrate,Point(-9.42064 38.7942),http://commons.wikimedia.org/wiki/Special:FilePath/Monserrate500.jpg,72839
http://www.wikidata.org/entity/Q3208239,Café Majestic,Point(-8.606553 41.147169),http://commons.wikimedia.org/wiki/Special:FilePath/Porto%20Cafe%20Majestic.JPG,74502
http://www.wikidata.org/entity/Q3214525,Laboratório Nacional de Engenharia Civil,Point(-9.141462 38.759325),http://commons.wikimedia.org/wiki/Special:FilePath/Laborat%C3%B3rio%20Nacional%20de%20Engenharia%20Civil%209146.jpg,7921757
http://www.wikidata.org/entity/Q3267185,Mosteiro de Tibães,Point(-8.479375 41.555752),http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20photograph%20of%20Mosteiro%20de%20Tib%C3%A3es%20%282%29.jpg,73612
http://www.wikidata.org/entity/Q3306921,Cividade de Terroso,Point(-8.72055556 41.4125),http://commons.wikimedia.org/wiki/Special:FilePath/Acesso%20a%20cividade.JPG,74301
http://www.wikidata.org/entity/Q3311870,Vale do Lapedo,Point(-8.73525556 39.75539167),http://commons.wikimedia.org/wiki/Special:FilePath/Abrigodolagarvelho.jpg,155684
http://www.wikidata.org/entity/Q3323504,Domus Municipalis de Bragança,Point(-6.74887778 41.80355833),http://commons.wikimedia.org/wiki/Special:FilePath/Domus%20Municipalis%201.jpg,71127
http://www.wikidata.org/entity/Q3329257,Igreja e Convento de São Gonçalo,Point(-8.07861111 41.26972222),http://commons.wikimedia.org/wiki/Special:FilePath/Ig%20s%20gocalo%20amarante%20porta%2003.JPG,70623
http://www.wikidata.org/entity/Q3344716,Santuário de Nossa Senhora da Pedra Mua,Point(-9.21452 38.4203),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20Nossa%20Senhora%20do%20Cabo%20-%20frente.JPG,73479
http://www.wikidata.org/entity/Q3375706,Barragem de Picote,Point(-6.351793 41.378176),http://commons.wikimedia.org/wiki/Special:FilePath/Barragem%20de%20Picote%201.jpg,328786
http://www.wikidata.org/entity/Q3375706,Barragem de Picote,Point(-6.35319 41.385472),http://commons.wikimedia.org/wiki/Special:FilePath/Barragem%20de%20Picote%201.jpg,328786
http://www.wikidata.org/entity/Q3375706,Barragem de Picote,Point(-6.351793 41.378176),http://commons.wikimedia.org/wiki/Special:FilePath/Barragem%20de%20Picote%201.jpg,328786
http://www.wikidata.org/entity/Q3375706,Barragem de Picote,Point(-6.35319 41.385472),http://commons.wikimedia.org/wiki/Special:FilePath/Barragem%20de%20Picote%201.jpg,328786
http://www.wikidata.org/entity/Q3375706,Barragem de Picote,Point(-6.351793 41.378176),http://commons.wikimedia.org/wiki/Special:FilePath/Barragem%20de%20Picote%201.jpg,328786
http://www.wikidata.org/entity/Q3375706,Barragem de Picote,Point(-6.35319 41.385472),http://commons.wikimedia.org/wiki/Special:FilePath/Barragem%20de%20Picote%201.jpg,328786
http://www.wikidata.org/entity/Q3375706,Barragem de Picote,Point(-6.351793 41.378176),http://commons.wikimedia.org/wiki/Special:FilePath/Presa%20de%20Picote.jpg,328786
http://www.wikidata.org/entity/Q3375706,Barragem de Picote,Point(-6.35319 41.385472),http://commons.wikimedia.org/wiki/Special:FilePath/Presa%20de%20Picote.jpg,328786
http://www.wikidata.org/entity/Q3375706,Barragem de Picote,Point(-6.351793 41.378176),http://commons.wikimedia.org/wiki/Special:FilePath/Presa%20de%20Picote.jpg,328786
http://www.wikidata.org/entity/Q3375706,Barragem de Picote,Point(-6.35319 41.385472),http://commons.wikimedia.org/wiki/Special:FilePath/Presa%20de%20Picote.jpg,328786
http://www.wikidata.org/entity/Q3375706,Barragem de Picote,Point(-6.351793 41.378176),http://commons.wikimedia.org/wiki/Special:FilePath/Presa%20de%20Picote.jpg,328786
http://www.wikidata.org/entity/Q3375706,Barragem de Picote,Point(-6.35319 41.385472),http://commons.wikimedia.org/wiki/Special:FilePath/Presa%20de%20Picote.jpg,328786
http://www.wikidata.org/entity/Q3392134,Fonte do Ídolo,Point(-8.42195278 41.54860278),http://commons.wikimedia.org/wiki/Special:FilePath/Fonte%20do%20%C3%8Ddolo%20Braga.jpg,70635
http://www.wikidata.org/entity/Q3396199,Castro do Monte das Ermidas,Point(-8.52332943 41.45963405),,74888
http://www.wikidata.org/entity/Q3396262,Castro de São Lourenço,Point(-8.76111111 41.55611111),http://commons.wikimedia.org/wiki/Special:FilePath/Castro%20de%20S%20Louren%C3%A7o%20%28Vila%20Ch%C3%A3%20perto%20de%20Esposende%291499.JPG,74123
http://www.wikidata.org/entity/Q3408689,Livraria Lello,Point(-8.61486 41.14682),http://commons.wikimedia.org/wiki/Special:FilePath/Lello%20Porto.jpg,72272
http://www.wikidata.org/entity/Q3414568,Quinta das Lágrimas,Point(-8.434462 40.197735),http://commons.wikimedia.org/wiki/Special:FilePath/Quinta%20das%20L%C3%A1grimas.jpg,73803
http://www.wikidata.org/entity/Q3471744,Santuário de Nossa Senhora da Lapa,Point(-7.57514167 40.87014167),http://commons.wikimedia.org/wiki/Special:FilePath/Lapa%201.JPG,73987
